ID,GENDER,TYPE,AGE
84539,M,Zwykły,40
84540,M,Zwykły,50
84541,M,Stały klient,43
84542,M,Zwykły,69
84543,M,Pracownik,2
84544,K,Zwykły,27
84545,K,Stały klient,74
84546,M,Zwykły,17
84547,M,Stały klient,54
84548,K,Zwykły,9
84549,M,Pracownik,34
84550,M,Pracownik,16
84551,K,Pracownik,62
84552,K,Stały klient,39
84553,K,Zwykły,35
84554,M,Pracownik,7
84555,M,Pracownik,22
84556,M,Pracownik,59
84557,M,Stały klient,80
84558,K,Zwykły,1
84559,M,Zwykły,63
84560,K,Pracownik,74
84561,K,Stały klient,21
84562,M,Stały klient,23
84563,K,Stały klient,15
84564,K,Stały klient,23
84565,M,Stały klient,64
84566,K,Pracownik,30
84567,K,Zwykły,43
84568,M,Zwykły,55
84569,M,Pracownik,12
84570,K,Pracownik,70
84571,M,Pracownik,79
84572,K,Stały klient,46
84573,K,Pracownik,70
84574,M,Pracownik,66
84575,M,Pracownik,77
84576,M,Stały klient,58
84577,M,Stały klient,11
84578,M,Zwykły,48
84579,K,Pracownik,69
84580,K,Stały klient,75
84581,M,Stały klient,75
84582,M,Zwykły,27
84583,K,Stały klient,45
84584,M,Pracownik,63
84585,K,Stały klient,70
84586,K,Zwykły,1
84587,K,Pracownik,48
84588,K,Stały klient,30
84589,M,Zwykły,28
84590,M,Stały klient,68
84591,K,Zwykły,77
84592,K,Pracownik,17
84593,M,Zwykły,28
84594,M,Stały klient,2
84595,K,Stały klient,68
84596,K,Stały klient,68
84597,K,Stały klient,38
84598,K,Stały klient,59
84599,M,Pracownik,78
84600,M,Stały klient,18
84601,K,Zwykły,80
84602,M,Pracownik,34
84603,M,Zwykły,12
84604,K,Pracownik,11
84605,K,Pracownik,15
84606,M,Zwykły,22
84607,K,Zwykły,7
84608,K,Zwykły,65
84609,M,Stały klient,10
84610,K,Zwykły,61
84611,M,Stały klient,12
84612,M,Zwykły,44
84613,K,Pracownik,11
84614,M,Stały klient,40
84615,M,Zwykły,70
84616,K,Zwykły,19
84617,K,Zwykły,15
84618,M,Zwykły,54
84619,M,Zwykły,74
84620,K,Zwykły,78
84621,K,Zwykły,75
84622,K,Stały klient,60
84623,K,Stały klient,2
84624,K,Stały klient,5
84625,M,Pracownik,50
84626,K,Pracownik,60
84627,M,Stały klient,28
84628,K,Stały klient,26
84629,M,Pracownik,65
84630,M,Stały klient,73
84631,K,Stały klient,1
84632,K,Zwykły,14
84633,M,Zwykły,55
84634,K,Zwykły,52
84635,K,Zwykły,9
84636,M,Stały klient,2
84637,K,Stały klient,6
84638,M,Zwykły,30
84639,M,Pracownik,59
84640,K,Stały klient,21
84641,K,Pracownik,37
84642,K,Pracownik,48
84643,M,Pracownik,20
84644,M,Pracownik,70
84645,K,Stały klient,42
84646,K,Pracownik,35
84647,M,Zwykły,61
84648,M,Zwykły,10
84649,K,Zwykły,56
84650,M,Stały klient,6
84651,K,Zwykły,23
84652,M,Pracownik,71
84653,K,Stały klient,35
84654,M,Stały klient,20
84655,K,Zwykły,60
84656,K,Pracownik,3
84657,K,Pracownik,12
84658,K,Zwykły,36
84659,M,Pracownik,23
84660,K,Zwykły,47
84661,K,Pracownik,66
84662,M,Stały klient,54
84663,K,Zwykły,27
84664,M,Pracownik,58
84665,M,Zwykły,38
84666,M,Stały klient,7
84667,K,Zwykły,51
84668,K,Stały klient,9
84669,K,Pracownik,34
84670,M,Pracownik,7
84671,M,Pracownik,36
84672,M,Zwykły,42
84673,M,Stały klient,19
84674,K,Pracownik,25
84675,K,Zwykły,50
84676,K,Pracownik,21
84677,M,Zwykły,2
84678,K,Zwykły,10
84679,M,Pracownik,16
84680,M,Stały klient,60
84681,K,Zwykły,21
84682,K,Stały klient,75
84683,K,Zwykły,40
84684,M,Stały klient,21
84685,K,Pracownik,0
84686,M,Pracownik,36
84687,M,Stały klient,27
84688,K,Zwykły,58
84689,K,Zwykły,73
84690,K,Zwykły,11
84691,M,Stały klient,49
84692,M,Stały klient,17
84693,K,Pracownik,6
84694,M,Stały klient,8
84695,K,Stały klient,28
84696,M,Pracownik,26
84697,M,Stały klient,3
84698,M,Stały klient,64
84699,K,Pracownik,61
84700,K,Zwykły,15
84701,K,Stały klient,44
84702,K,Stały klient,18
84703,M,Stały klient,5
84704,K,Stały klient,33
84705,K,Zwykły,24
84706,M,Zwykły,31
84707,K,Pracownik,13
84708,M,Pracownik,20
84709,K,Stały klient,32
84710,M,Zwykły,78
84711,K,Stały klient,41
84712,K,Pracownik,75
84713,K,Stały klient,36
84714,K,Zwykły,14
84715,M,Stały klient,18
84716,M,Pracownik,67
84717,M,Zwykły,22
84718,M,Pracownik,14
84719,M,Pracownik,52
84720,M,Zwykły,15
84721,M,Pracownik,2
84722,M,Pracownik,15
84723,M,Zwykły,36
84724,K,Stały klient,4
84725,K,Pracownik,68
84726,K,Pracownik,46
84727,M,Stały klient,43
84728,K,Stały klient,33
84729,M,Stały klient,65
84730,M,Pracownik,50
84731,M,Zwykły,65
84732,K,Zwykły,30
84733,M,Zwykły,12
84734,M,Pracownik,45
84735,K,Pracownik,9
84736,M,Zwykły,62
84737,K,Stały klient,79
84738,K,Pracownik,4
84739,K,Zwykły,28
84740,M,Zwykły,19
84741,K,Pracownik,30
84742,K,Stały klient,45
84743,K,Zwykły,30
84744,K,Pracownik,31
84745,K,Zwykły,0
84746,M,Stały klient,52
84747,M,Stały klient,24
84748,K,Stały klient,29
84749,M,Zwykły,55
84750,M,Zwykły,57
84751,K,Pracownik,55
84752,K,Pracownik,41
84753,K,Stały klient,80
84754,M,Zwykły,6
84755,K,Stały klient,53
84756,K,Pracownik,43
84757,K,Stały klient,21
84758,M,Pracownik,51
84759,M,Zwykły,71
84760,M,Pracownik,54
84761,M,Pracownik,27
84762,K,Stały klient,71
84763,K,Stały klient,70
84764,K,Pracownik,54
84765,K,Zwykły,47
84766,M,Stały klient,9
84767,K,Pracownik,20
84768,K,Stały klient,21
84769,K,Zwykły,79
84770,K,Zwykły,47
84771,M,Stały klient,58
84772,K,Zwykły,47
84773,M,Pracownik,47
84774,M,Zwykły,1
84775,K,Pracownik,63
84776,K,Zwykły,4
84777,M,Zwykły,7
84778,K,Pracownik,57
84779,M,Stały klient,33
84780,K,Pracownik,20
84781,K,Pracownik,63
84782,K,Stały klient,27
84783,K,Zwykły,72
84784,K,Zwykły,36
84785,M,Zwykły,37
84786,K,Zwykły,48
84787,K,Pracownik,30
84788,M,Pracownik,8
84789,K,Pracownik,51
84790,K,Stały klient,28
84791,M,Zwykły,30
84792,M,Pracownik,72
84793,M,Zwykły,69
84794,M,Pracownik,30
84795,M,Zwykły,76
84796,M,Pracownik,21
84797,M,Zwykły,14
84798,M,Pracownik,56
84799,M,Zwykły,61
84800,M,Zwykły,79
84801,K,Stały klient,47
84802,M,Stały klient,75
84803,K,Zwykły,77
84804,K,Zwykły,31
84805,M,Stały klient,21
84806,M,Zwykły,54
84807,M,Zwykły,35
84808,K,Stały klient,35
84809,K,Zwykły,27
84810,M,Stały klient,6
84811,K,Zwykły,2
84812,M,Stały klient,0
84813,M,Zwykły,6
84814,K,Zwykły,49
84815,K,Zwykły,78
84816,K,Stały klient,8
84817,M,Pracownik,59
84818,K,Stały klient,28
84819,M,Pracownik,18
84820,K,Zwykły,0
84821,M,Zwykły,31
84822,M,Pracownik,34
84823,M,Stały klient,68
84824,M,Stały klient,56
84825,K,Zwykły,46
84826,K,Zwykły,74
84827,K,Zwykły,64
84828,K,Zwykły,73
84829,M,Pracownik,6
84830,K,Stały klient,53
84831,K,Pracownik,48
84832,M,Pracownik,0
84833,K,Pracownik,30
84834,K,Pracownik,49
84835,M,Pracownik,61
84836,K,Pracownik,14
84837,M,Stały klient,39
84838,K,Pracownik,55
84839,M,Stały klient,30
84840,K,Zwykły,70
84841,M,Zwykły,17
84842,K,Zwykły,38
84843,M,Pracownik,11
84844,M,Pracownik,60
84845,K,Stały klient,48
84846,K,Stały klient,28
84847,K,Stały klient,56
84848,M,Zwykły,37
84849,M,Stały klient,74
84850,K,Pracownik,41
84851,M,Pracownik,1
84852,K,Stały klient,16
84853,K,Zwykły,28
84854,K,Zwykły,20
84855,K,Zwykły,23
84856,K,Stały klient,73
84857,M,Stały klient,48
84858,M,Stały klient,52
84859,K,Zwykły,78
84860,K,Pracownik,5
84861,M,Zwykły,17
84862,K,Stały klient,68
84863,M,Stały klient,31
84864,M,Zwykły,16
84865,K,Zwykły,28
84866,K,Zwykły,27
84867,K,Zwykły,54
84868,K,Zwykły,48
84869,M,Pracownik,14
84870,K,Stały klient,60
84871,M,Zwykły,52
84872,K,Pracownik,72
84873,K,Zwykły,60
84874,K,Zwykły,2
84875,M,Pracownik,72
84876,K,Pracownik,9
84877,K,Stały klient,76
84878,M,Zwykły,43
84879,K,Zwykły,50
84880,M,Stały klient,53
84881,M,Stały klient,47
84882,K,Pracownik,50
84883,K,Zwykły,23
84884,M,Pracownik,44
84885,M,Zwykły,50
84886,K,Zwykły,78
84887,K,Pracownik,35
84888,M,Stały klient,0
84889,M,Pracownik,29
84890,M,Zwykły,7
84891,K,Stały klient,78
84892,K,Zwykły,24
84893,K,Stały klient,60
84894,K,Pracownik,73
84895,M,Zwykły,70
84896,M,Zwykły,46
84897,M,Pracownik,28
84898,M,Zwykły,42
84899,K,Pracownik,56
84900,K,Stały klient,36
84901,M,Stały klient,76
84902,M,Zwykły,66
84903,M,Stały klient,24
84904,K,Pracownik,49
84905,K,Stały klient,76
84906,M,Zwykły,80
84907,M,Zwykły,48
84908,M,Zwykły,20
84909,M,Stały klient,19
84910,K,Pracownik,7
84911,M,Stały klient,27
84912,K,Zwykły,3
84913,M,Zwykły,54
84914,K,Stały klient,53
84915,M,Pracownik,5
84916,K,Pracownik,25
84917,K,Pracownik,17
84918,K,Stały klient,16
84919,M,Zwykły,49
84920,K,Stały klient,48
84921,K,Pracownik,32
84922,K,Stały klient,49
84923,K,Zwykły,30
84924,K,Pracownik,16
84925,K,Pracownik,59
84926,M,Pracownik,25
84927,K,Zwykły,80
84928,K,Zwykły,32
84929,M,Stały klient,26
84930,M,Stały klient,38
84931,M,Stały klient,56
84932,K,Stały klient,10
84933,K,Stały klient,58
84934,M,Pracownik,44
84935,M,Stały klient,37
84936,M,Zwykły,28
84937,M,Pracownik,61
84938,K,Zwykły,73
84939,K,Pracownik,40
84940,K,Zwykły,73
84941,M,Zwykły,67
84942,M,Stały klient,47
84943,K,Pracownik,67
84944,K,Zwykły,17
84945,K,Zwykły,47
84946,K,Zwykły,53
84947,K,Pracownik,44
84948,M,Zwykły,29
84949,K,Stały klient,37
84950,M,Zwykły,58
84951,M,Zwykły,39
84952,M,Pracownik,45
84953,M,Stały klient,3
84954,M,Zwykły,76
84955,M,Zwykły,26
84956,M,Stały klient,60
84957,K,Zwykły,3
84958,M,Zwykły,24
84959,K,Zwykły,51
84960,M,Zwykły,52
84961,K,Stały klient,51
84962,M,Stały klient,64
84963,K,Stały klient,22
84964,M,Stały klient,12
84965,M,Stały klient,72
84966,K,Stały klient,35
84967,M,Pracownik,64
84968,M,Pracownik,32
84969,K,Pracownik,80
84970,K,Pracownik,76
84971,M,Zwykły,60
84972,K,Zwykły,27
84973,K,Stały klient,16
84974,M,Zwykły,14
84975,K,Stały klient,6
84976,M,Stały klient,46
84977,M,Pracownik,77
84978,M,Zwykły,64
84979,M,Stały klient,70
84980,M,Pracownik,28
84981,K,Pracownik,35
84982,M,Stały klient,62
84983,M,Stały klient,23
84984,M,Zwykły,64
84985,K,Pracownik,32
84986,K,Pracownik,10
84987,K,Pracownik,27
84988,M,Pracownik,61
84989,M,Stały klient,72
84990,M,Zwykły,48
84991,M,Pracownik,46
84992,K,Stały klient,53
84993,M,Zwykły,25
84994,K,Stały klient,54
84995,M,Stały klient,23
84996,K,Stały klient,61
84997,K,Stały klient,21
84998,K,Pracownik,42
84999,M,Stały klient,70
85000,K,Zwykły,5
85001,K,Zwykły,25
85002,M,Stały klient,59
85003,M,Pracownik,37
85004,K,Stały klient,6
85005,K,Zwykły,46
85006,K,Zwykły,80
85007,M,Stały klient,45
85008,M,Stały klient,30
85009,K,Stały klient,12
85010,M,Zwykły,73
85011,K,Stały klient,70
85012,K,Stały klient,17
85013,K,Zwykły,17
85014,M,Stały klient,14
85015,K,Zwykły,3
85016,M,Zwykły,45
85017,K,Zwykły,51
85018,K,Zwykły,21
85019,M,Pracownik,49
85020,M,Stały klient,75
85021,K,Stały klient,9
85022,M,Zwykły,47
85023,M,Stały klient,30
85024,K,Pracownik,3
85025,K,Pracownik,78
85026,K,Zwykły,14
85027,K,Pracownik,57
85028,M,Stały klient,8
85029,M,Stały klient,75
85030,M,Stały klient,27
85031,K,Zwykły,20
85032,M,Stały klient,72
85033,M,Pracownik,67
85034,M,Pracownik,18
85035,M,Stały klient,42
85036,M,Pracownik,51
85037,M,Zwykły,72
85038,M,Stały klient,12
85039,M,Zwykły,16
85040,M,Pracownik,5
85041,M,Stały klient,0
85042,K,Zwykły,63
85043,M,Zwykły,24
85044,K,Pracownik,49
85045,K,Zwykły,50
85046,K,Stały klient,65
85047,M,Zwykły,75
85048,M,Stały klient,24
85049,K,Stały klient,39
85050,K,Zwykły,20
85051,M,Stały klient,64
85052,K,Stały klient,65
85053,K,Stały klient,58
85054,M,Stały klient,21
85055,K,Zwykły,71
85056,M,Pracownik,27
85057,K,Pracownik,44
85058,K,Zwykły,32
85059,M,Stały klient,48
85060,M,Stały klient,12
85061,K,Pracownik,30
85062,M,Stały klient,77
85063,M,Stały klient,43
85064,K,Zwykły,31
85065,K,Zwykły,48
85066,K,Zwykły,64
85067,K,Pracownik,43
85068,M,Pracownik,78
85069,K,Stały klient,37
85070,K,Pracownik,3
85071,M,Zwykły,63
85072,K,Pracownik,42
85073,K,Pracownik,32
85074,K,Pracownik,36
85075,K,Stały klient,49
85076,K,Pracownik,10
85077,K,Zwykły,28
85078,K,Zwykły,72
85079,M,Zwykły,65
85080,K,Pracownik,45
85081,K,Stały klient,80
85082,M,Zwykły,52
85083,M,Stały klient,73
85084,M,Zwykły,34
85085,M,Stały klient,69
85086,K,Stały klient,23
85087,M,Stały klient,41
85088,K,Stały klient,50
85089,K,Zwykły,58
85090,M,Zwykły,65
85091,K,Zwykły,20
85092,M,Zwykły,43
85093,M,Stały klient,71
85094,K,Pracownik,14
85095,K,Stały klient,34
85096,M,Pracownik,17
85097,M,Zwykły,14
85098,K,Zwykły,12
85099,K,Pracownik,4
85100,M,Stały klient,23
85101,M,Pracownik,6
85102,M,Pracownik,54
85103,K,Zwykły,11
85104,M,Zwykły,60
85105,K,Zwykły,51
85106,K,Zwykły,17
85107,M,Zwykły,37
85108,K,Zwykły,39
85109,M,Pracownik,74
85110,K,Stały klient,41
85111,M,Zwykły,37
85112,K,Zwykły,75
85113,M,Stały klient,3
85114,M,Zwykły,11
85115,K,Zwykły,27
85116,K,Zwykły,22
85117,M,Zwykły,46
85118,K,Stały klient,21
85119,K,Stały klient,60
85120,M,Pracownik,0
85121,M,Zwykły,69
85122,K,Zwykły,73
85123,K,Pracownik,35
85124,M,Stały klient,31
85125,K,Pracownik,62
85126,K,Stały klient,24
85127,K,Zwykły,45
85128,K,Stały klient,7
85129,K,Pracownik,71
85130,K,Stały klient,23
85131,K,Zwykły,3
85132,K,Pracownik,76
85133,M,Zwykły,67
85134,K,Pracownik,46
85135,K,Zwykły,8
85136,M,Stały klient,59
85137,K,Pracownik,5
85138,M,Stały klient,16
85139,M,Zwykły,12
85140,K,Zwykły,25
85141,M,Stały klient,13
85142,K,Pracownik,2
85143,K,Zwykły,30
85144,M,Stały klient,15
85145,K,Pracownik,19
85146,K,Pracownik,18
85147,K,Zwykły,77
85148,K,Pracownik,60
85149,K,Stały klient,22
85150,K,Stały klient,29
85151,M,Stały klient,16
85152,K,Pracownik,4
85153,K,Stały klient,80
85154,K,Pracownik,4
85155,M,Zwykły,35
85156,M,Pracownik,69
85157,K,Stały klient,5
85158,M,Pracownik,50
85159,K,Pracownik,49
85160,M,Pracownik,18
85161,M,Pracownik,69
85162,M,Zwykły,65
85163,M,Stały klient,67
85164,M,Pracownik,64
85165,K,Stały klient,64
85166,M,Pracownik,50
85167,M,Stały klient,54
85168,K,Zwykły,50
85169,K,Stały klient,38
85170,K,Stały klient,58
85171,M,Stały klient,37
85172,K,Pracownik,73
85173,K,Zwykły,52
85174,K,Zwykły,60
85175,M,Zwykły,61
85176,K,Stały klient,63
85177,M,Stały klient,19
85178,K,Zwykły,47
85179,K,Zwykły,18
85180,K,Stały klient,30
85181,K,Zwykły,59
85182,K,Zwykły,61
85183,M,Zwykły,29
85184,M,Stały klient,57
85185,M,Pracownik,77
85186,K,Pracownik,60
85187,K,Pracownik,34
85188,K,Zwykły,67
85189,M,Stały klient,42
85190,M,Pracownik,57
85191,M,Stały klient,12
85192,M,Stały klient,9
85193,M,Zwykły,12
85194,M,Pracownik,36
85195,K,Pracownik,68
85196,M,Pracownik,54
85197,M,Stały klient,65
85198,K,Stały klient,51
85199,M,Stały klient,30
85200,K,Stały klient,44
85201,M,Pracownik,31
85202,M,Zwykły,76
85203,K,Zwykły,11
85204,M,Pracownik,6
85205,M,Stały klient,12
85206,K,Zwykły,65
85207,M,Zwykły,30
85208,M,Stały klient,32
85209,M,Pracownik,12
85210,M,Stały klient,15
85211,M,Pracownik,62
85212,K,Stały klient,62
85213,K,Stały klient,43
85214,M,Zwykły,3
85215,M,Stały klient,16
85216,K,Pracownik,16
85217,K,Pracownik,0
85218,M,Stały klient,25
85219,K,Stały klient,71
85220,K,Stały klient,38
85221,M,Stały klient,26
85222,K,Zwykły,38
85223,K,Zwykły,4
85224,K,Zwykły,13
85225,M,Pracownik,46
85226,K,Pracownik,27
85227,K,Zwykły,45
85228,K,Stały klient,49
85229,K,Stały klient,38
85230,K,Stały klient,6
85231,M,Stały klient,72
85232,M,Stały klient,20
85233,M,Zwykły,72
85234,K,Zwykły,6
85235,K,Pracownik,12
85236,K,Zwykły,46
85237,M,Stały klient,59
85238,K,Pracownik,29
85239,K,Stały klient,36
85240,M,Stały klient,13
85241,M,Stały klient,19
85242,K,Stały klient,4
85243,K,Stały klient,74
85244,K,Pracownik,80
85245,M,Pracownik,9
85246,K,Zwykły,40
85247,K,Zwykły,0
85248,K,Zwykły,42
85249,M,Zwykły,18
85250,K,Stały klient,37
85251,M,Pracownik,26
85252,K,Stały klient,67
85253,K,Stały klient,12
85254,M,Pracownik,31
85255,K,Stały klient,71
85256,K,Pracownik,61
85257,K,Pracownik,25
85258,M,Stały klient,7
85259,K,Pracownik,60
85260,M,Zwykły,8
85261,M,Stały klient,70
85262,K,Stały klient,13
85263,K,Pracownik,56
85264,M,Zwykły,13
85265,M,Stały klient,3
85266,M,Pracownik,69
85267,K,Zwykły,21
85268,M,Stały klient,20
85269,K,Stały klient,61
85270,M,Stały klient,75
85271,M,Zwykły,45
85272,K,Pracownik,24
85273,K,Zwykły,58
85274,M,Zwykły,72
85275,M,Zwykły,32
85276,M,Pracownik,16
85277,M,Zwykły,14
85278,K,Zwykły,7
85279,M,Stały klient,64
85280,M,Zwykły,56
85281,K,Stały klient,37
85282,K,Stały klient,2
85283,M,Zwykły,48
85284,K,Zwykły,59
85285,M,Stały klient,20
85286,K,Stały klient,37
85287,M,Zwykły,58
85288,K,Pracownik,60
85289,M,Zwykły,21
85290,M,Pracownik,17
85291,K,Zwykły,3
85292,M,Zwykły,45
85293,K,Zwykły,58
85294,M,Stały klient,44
85295,K,Stały klient,37
85296,K,Pracownik,0
85297,M,Zwykły,48
85298,K,Zwykły,67
85299,K,Stały klient,30
85300,M,Pracownik,13
85301,K,Stały klient,53
85302,M,Pracownik,34
85303,K,Stały klient,26
85304,K,Stały klient,3
85305,M,Stały klient,53
85306,M,Pracownik,42
85307,K,Stały klient,52
85308,M,Zwykły,72
85309,K,Zwykły,30
85310,K,Pracownik,55
85311,M,Zwykły,44
85312,K,Pracownik,54
85313,K,Pracownik,80
85314,M,Zwykły,59
85315,M,Stały klient,42
85316,M,Zwykły,28
85317,M,Zwykły,25
85318,M,Zwykły,62
85319,M,Pracownik,63
85320,K,Zwykły,76
85321,K,Pracownik,34
85322,K,Stały klient,62
85323,K,Zwykły,41
85324,M,Pracownik,21
85325,K,Stały klient,78
85326,M,Pracownik,69
85327,M,Pracownik,15
85328,K,Stały klient,46
85329,K,Zwykły,39
85330,K,Stały klient,41
85331,M,Zwykły,74
85332,M,Pracownik,45
85333,K,Pracownik,78
85334,K,Pracownik,11
85335,M,Stały klient,2
85336,M,Zwykły,0
85337,M,Stały klient,10
85338,K,Pracownik,67
85339,K,Pracownik,48
85340,K,Stały klient,52
85341,K,Stały klient,40
85342,M,Pracownik,79
85343,M,Pracownik,77
85344,M,Pracownik,65
85345,K,Pracownik,72
85346,K,Zwykły,62
85347,M,Stały klient,67
85348,K,Stały klient,37
85349,K,Stały klient,2
85350,M,Stały klient,42
85351,M,Zwykły,10
85352,M,Stały klient,1
85353,M,Stały klient,46
85354,M,Pracownik,11
85355,K,Stały klient,24
85356,M,Stały klient,55
85357,K,Zwykły,31
85358,K,Zwykły,52
85359,K,Stały klient,61
85360,K,Zwykły,51
85361,M,Zwykły,61
85362,M,Stały klient,13
85363,M,Zwykły,49
85364,K,Pracownik,75
85365,K,Zwykły,68
85366,M,Stały klient,41
85367,M,Pracownik,6
85368,M,Pracownik,67
85369,M,Pracownik,19
85370,M,Zwykły,41
85371,K,Pracownik,10
85372,M,Pracownik,69
85373,K,Pracownik,19
85374,M,Zwykły,39
85375,M,Zwykły,30
85376,M,Zwykły,74
85377,M,Zwykły,10
85378,M,Stały klient,43
85379,K,Pracownik,30
85380,K,Zwykły,46
85381,K,Stały klient,65
85382,M,Pracownik,15
85383,M,Stały klient,38
85384,M,Stały klient,25
85385,M,Zwykły,13
85386,K,Zwykły,72
85387,M,Stały klient,45
85388,K,Pracownik,31
85389,K,Zwykły,64
85390,M,Zwykły,21
85391,M,Stały klient,52
85392,K,Stały klient,50
85393,M,Stały klient,29
85394,M,Pracownik,63
85395,K,Stały klient,18
85396,M,Stały klient,28
85397,M,Pracownik,72
85398,K,Zwykły,44
85399,K,Pracownik,77
85400,K,Zwykły,64
85401,K,Zwykły,56
85402,K,Zwykły,77
85403,M,Stały klient,25
85404,K,Zwykły,41
85405,K,Stały klient,56
85406,M,Zwykły,50
85407,K,Pracownik,50
85408,M,Stały klient,21
85409,M,Zwykły,9
85410,M,Zwykły,24
85411,M,Pracownik,25
85412,M,Pracownik,67
85413,M,Pracownik,9
85414,K,Stały klient,35
85415,M,Pracownik,13
85416,M,Zwykły,57
85417,K,Pracownik,7
85418,K,Pracownik,61
85419,K,Pracownik,10
85420,K,Pracownik,53
85421,K,Stały klient,8
85422,K,Zwykły,62
85423,K,Zwykły,20
85424,M,Zwykły,56
85425,M,Stały klient,8
85426,K,Pracownik,71
85427,M,Zwykły,35
85428,M,Pracownik,27
85429,M,Zwykły,54
85430,K,Zwykły,50
85431,M,Stały klient,0
85432,K,Zwykły,56
85433,K,Pracownik,18
85434,K,Zwykły,47
85435,M,Pracownik,43
85436,M,Stały klient,67
85437,K,Zwykły,29
85438,M,Zwykły,71
85439,K,Stały klient,22
85440,K,Zwykły,53
85441,M,Pracownik,32
85442,M,Pracownik,71
85443,M,Stały klient,64
85444,M,Pracownik,68
85445,M,Stały klient,43
85446,M,Stały klient,19
85447,K,Zwykły,18
85448,K,Stały klient,24
85449,M,Stały klient,72
85450,M,Zwykły,66
85451,K,Pracownik,39
85452,K,Zwykły,45
85453,K,Pracownik,6
85454,K,Pracownik,68
85455,K,Zwykły,0
85456,K,Zwykły,10
85457,M,Pracownik,69
85458,M,Stały klient,22
85459,M,Pracownik,48
85460,K,Zwykły,23
85461,K,Pracownik,2
85462,M,Pracownik,44
85463,M,Zwykły,50
85464,K,Stały klient,24
85465,M,Pracownik,38
85466,K,Stały klient,34
85467,K,Zwykły,33
85468,M,Zwykły,19
85469,M,Pracownik,31
85470,K,Stały klient,15
85471,M,Stały klient,28
85472,K,Stały klient,36
85473,M,Pracownik,62
85474,M,Zwykły,52
85475,M,Zwykły,78
85476,M,Pracownik,74
85477,M,Zwykły,25
85478,K,Pracownik,70
85479,M,Zwykły,61
85480,K,Zwykły,27
85481,K,Pracownik,32
85482,K,Stały klient,44
85483,M,Pracownik,3
85484,M,Zwykły,78
85485,K,Pracownik,22
85486,M,Stały klient,3
85487,K,Zwykły,67
85488,M,Stały klient,65
85489,K,Pracownik,37
85490,M,Pracownik,40
85491,K,Pracownik,42
85492,M,Stały klient,3
85493,K,Stały klient,48
85494,M,Zwykły,78
85495,M,Stały klient,6
85496,M,Stały klient,61
85497,K,Zwykły,43
85498,K,Pracownik,27
85499,M,Zwykły,25
85500,M,Pracownik,13
85501,K,Pracownik,6
85502,M,Stały klient,12
85503,M,Stały klient,35
85504,K,Stały klient,77
85505,M,Stały klient,80
85506,M,Stały klient,20
85507,M,Zwykły,46
85508,M,Pracownik,51
85509,K,Zwykły,29
85510,K,Zwykły,52
85511,K,Stały klient,50
85512,K,Stały klient,37
85513,K,Pracownik,47
85514,M,Zwykły,26
85515,M,Zwykły,40
85516,K,Pracownik,71
85517,K,Pracownik,10
85518,K,Pracownik,11
85519,K,Stały klient,36
85520,M,Zwykły,67
85521,M,Zwykły,37
85522,M,Stały klient,24
85523,M,Stały klient,10
85524,M,Stały klient,26
85525,M,Pracownik,51
85526,M,Stały klient,61
85527,M,Zwykły,20
85528,K,Stały klient,31
85529,K,Pracownik,17
85530,K,Pracownik,41
85531,M,Stały klient,19
85532,M,Zwykły,28
85533,K,Zwykły,9
85534,M,Stały klient,51
85535,K,Stały klient,72
85536,M,Pracownik,51
85537,K,Pracownik,65
85538,K,Pracownik,69
85539,K,Zwykły,59
85540,K,Zwykły,9
85541,M,Zwykły,55
85542,M,Pracownik,64
85543,M,Pracownik,66
85544,M,Zwykły,73
85545,M,Zwykły,26
85546,M,Pracownik,39
85547,K,Zwykły,50
85548,K,Pracownik,33
85549,K,Stały klient,64
85550,M,Stały klient,1
85551,M,Pracownik,49
85552,M,Zwykły,28
85553,M,Stały klient,64
